publication_id,ion,band,instrument,holding,tier,selector,route,treatment,A,n_lines,wavelength_air_A,abundance,ep_eV,log_gf,gf_basis,perline_artifact
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7164.448,7.443,4.191,-0.54,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7187.317,7.235,4.103,-0.09,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7207.387,7.48,4.154,-0.31,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7292.829,7.461,4.559,-1.16,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7293.043,7.463,4.256,-0.96,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7307.931,7.372000000000001,4.143,-1.15,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7411.153,7.438000000000001,4.283,-0.43,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7443.022,7.449000000000001,4.186,-1.64,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7491.647,7.531,4.301,-1.06,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7495.066,7.439,4.22,-0.1,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7511.019,7.357,4.178,0.12,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7568.899,7.48,4.283,-0.88,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7586.018,7.456,4.313,-0.27,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7620.513,7.233,4.733,-0.54,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7653.758,7.273000000000001,4.796,-0.77,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7664.159,7.44,4.835,-1.38,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7945.846,7.543,4.387,0.0,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,7998.944,7.397,4.371,-0.02,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,8046.047,7.419,4.415,-0.1,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,8446.384,7.470000000000001,4.988,-0.92,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,8471.743,7.456,4.956,-0.91,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,8526.669,7.606,4.913,-0.59,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,8632.414,7.451,4.103,-2.32,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,8699.454,7.454000000000001,4.956,-0.37,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,8713.208,7.142,4.988,-0.75,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,8866.931,7.457,4.549,-0.01,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,8945.189,7.566,5.033,-0.23,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,9012.075,7.451,4.991,-0.05,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,9103.636,7.477,4.178,-2.19,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-085,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.451,35,9173.675,7.59,5.064,-1.11,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,6916.68,7.526,4.154,-1.28,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,6977.429,7.429,4.593,-1.42,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,6999.883,7.588,4.103,-1.38,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7007.966,7.435,4.178,-1.77,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7016.39,7.535,4.154,-1.07,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7022.952,7.479,4.191,-1.05,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7071.86,6.774,4.607,-1.17,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7130.921,7.512,4.218,-0.69,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7164.448,7.457,4.191,-0.54,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7175.921,7.447,4.559,-1.27,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7181.194,7.467,4.22,-1.11,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7187.317,7.267,4.103,-0.09,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7207.387,7.524,4.154,-0.31,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7219.682,7.462,4.076,-1.43,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7239.867,7.584,4.209,-1.34,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7288.736,7.595,4.22,-1.24,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7292.829,7.501,4.559,-1.16,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7293.043,7.506,4.256,-0.96,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7306.562,7.39,4.178,-1.43,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7307.931,7.406,4.143,-1.15,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7333.56,7.38,4.256,-1.82,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7411.153,7.448,4.283,-0.43,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7443.022,7.535,4.186,-1.64,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7445.749,7.428,4.256,-0.23,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7491.647,7.559,4.301,-1.06,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7495.066,7.502,4.22,-0.1,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7511.019,7.392,4.178,0.12,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7568.899,7.499,4.283,-0.88,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7586.018,7.465,4.313,-0.27,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7620.513,7.259,4.733,-0.54,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7653.758,7.298,4.796,-0.77,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7661.195,7.441,4.256,-0.88,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7664.159,7.456,4.835,-1.38,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7710.363,7.331,4.22,-1.07,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7937.139,7.489,4.313,-0.02,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7945.846,7.458,4.387,0.0,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,7998.944,7.422,4.371,-0.02,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,8046.047,7.548,4.415,-0.1,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,8198.921,7.545,4.435,-0.76,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,8207.742,7.552,4.446,-0.96,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,8220.378,7.406,4.32,0.3,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,8232.316,7.628,4.415,-0.85,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,8248.129,7.698,4.371,-1.23,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,8331.914,7.544,4.387,-0.26,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,8339.402,7.429,4.435,-0.54,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,8360.794,7.557,4.473,-1.1,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-086,I,red-optical,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.498,69,8446.384,7.496,4.988,-0.92,unique canonical_gf match,data/results/band_products/FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
